ID_Empleado,Sexo,Fecha_Nacimiento,Puesto_Aerolinea,Fecha_Ingreso,Fecha_Salida,Costo_Salida,Costo_Contratacion,Encuesta_Salida,Motivo_Abandono
VAT-001875,Femenino,1971-11-10,Gerente de operaciones,2022-11-13,,0,17222,N/A,N/A
VAT-001876,Femenino,1998-01-03,Mecánico de aviones,2023-09-01,,0,20510,N/A,N/A
VAT-001877,Femenino,1980-08-17,Agente de servicio al cliente,2022-12-22,,0,10835,N/A,N/A
VAT-001878,Femenino,1997-10-20,Agente de servicio al cliente,2023-02-15,2023-05-18,14512,27848,Insatisfecho,Problemas personales
VAT-001879,Femenino,1985-09-06,Mecánico de aviones,2023-03-28,2024-08-26,16251,28119,Insatisfecho,Desacuerdo con la cultura de la empresa
VAT-001880,Femenino,1976-12-21,Gerente de operaciones,2023-08-23,,0,13559,N/A,N/A
VAT-001881,Femenino,1982-12-22,Agente de servicio al cliente,2023-09-01,,0,27015,N/A,N/A
VAT-001882,Masculino,1972-04-06,Gerente de operaciones,2023-07-14,,0,19405,N/A,N/A
VAT-001883,Femenino,1992-11-20,Gerente de operaciones,2023-05-11,2023-06-03,16675,11073,Neutral,Cambio de carrera
VAT-001884,Femenino,1969-10-28,Agente de servicio al cliente,2023-01-15,,0,20960,N/A,N/A
VAT-001885,Masculino,1965-08-24,Agente de servicio al cliente,2022-11-29,,0,18994,N/A,N/A
VAT-001886,Femenino,1979-03-01,Gerente de operaciones,2022-11-08,2024-02-17,5022,13833,Neutral,Desacuerdo con la cultura de la empresa
VAT-001887,Femenino,1965-01-24,Agente de servicio al cliente,2023-07-27,,0,29986,N/A,N/A
VAT-001888,Femenino,1970-07-02,Agente de servicio al cliente,2022-10-11,,0,25548,N/A,N/A
VAT-001889,Femenino,1990-04-26,Gerente de operaciones,2023-03-31,,0,15519,N/A,N/A
VAT-001890,Masculino,1993-01-24,Gerente de operaciones,2022-11-07,,0,20605,N/A,N/A
VAT-001891,Femenino,1959-09-08,Gerente de operaciones,2023-08-30,,0,16749,N/A,N/A
VAT-001892,Masculino,1987-07-06,Controlador de tráfico aéreo,2022-12-07,,0,15760,N/A,N/A
VAT-001893,Masculino,1986-06-01,Agente de servicio al cliente,2022-12-19,,0,14166,N/A,N/A
VAT-001894,Masculino,1989-05-04,Gerente de operaciones,2023-09-13,,0,23651,N/A,N/A
VAT-001895,Masculino,1960-06-22,Gerente de operaciones,2023-01-14,,0,22705,N/A,N/A
VAT-001896,Femenino,1968-03-26,Gerente de operaciones,2023-09-25,,0,17994,N/A,N/A
VAT-001897,Femenino,1983-01-20,Gerente de operaciones,2023-04-19,,0,13419,N/A,N/A
VAT-001898,Masculino,1966-07-02,Asistente de vuelo,2023-06-12,,0,15409,N/A,N/A
VAT-001899,Masculino,1993-01-06,Mecánico de aviones,2022-11-27,2023-11-16,17847,14292,Neutral,Problemas personales
VAT-001900,Femenino,1997-06-04,Mecánico de aviones,2023-04-10,,0,19538,N/A,N/A
VAT-001901,Masculino,1977-07-27,Gerente de operaciones,2023-03-12,,0,15703,N/A,N/A
VAT-001902,Femenino,1977-07-10,Gerente de operaciones,2023-05-19,2023-06-09,19650,18768,Satisfecho,Mejor oferta laboral
VAT-001903,Femenino,1974-05-16,Agente de servicio al cliente,2023-07-08,,0,17584,N/A,N/A
VAT-001904,Femenino,1969-12-03,Gerente de operaciones,2023-04-02,,0,23667,N/A,N/A
VAT-001905,Femenino,1983-11-24,Controlador de tráfico aéreo,2022-11-02,2024-01-27,17788,10274,Insatisfecho,Cambio de carrera
VAT-001906,Femenino,1994-11-19,Mecánico de aviones,2022-12-04,,0,16706,N/A,N/A
VAT-001907,Femenino,1972-05-10,Asistente de vuelo,2023-01-31,,0,14821,N/A,N/A
VAT-001908,Femenino,1995-06-26,Gerente de operaciones,2023-03-06,,0,28231,N/A,N/A
VAT-001909,Masculino,1964-07-24,Agente de servicio al cliente,2023-09-26,,0,15116,N/A,N/A
VAT-001910,Femenino,1963-08-15,Gerente de operaciones,2023-04-25,,0,27560,N/A,N/A
VAT-001911,Masculino,1968-05-05,Agente de servicio al cliente,2023-02-03,,0,14096,N/A,N/A
VAT-001912,Masculino,1984-03-12,Gerente de operaciones,2022-11-01,,0,22678,N/A,N/A
VAT-001913,Masculino,1971-01-15,Gerente de operaciones,2023-04-07,2023-07-26,19762,29512,Insatisfecho,Problemas personales
VAT-001914,Masculino,1990-06-26,Agente de servicio al cliente,2023-01-01,2024-04-28,6433,24588,Neutral,Desacuerdo con la cultura de la empresa
VAT-001915,Femenino,1999-07-09,Agente de servicio al cliente,2022-11-16,,0,26046,N/A,N/A
VAT-001916,Femenino,1963-10-11,Gerente de operaciones,2023-08-12,,0,18243,N/A,N/A
VAT-001917,Masculino,1970-02-21,Gerente de operaciones,2022-10-04,,0,21853,N/A,N/A
VAT-001918,Masculino,1964-04-26,Agente de servicio al cliente,2023-08-18,,0,15011,N/A,N/A
VAT-001919,Masculino,1979-11-01,Gerente de operaciones,2023-02-09,,0,16975,N/A,N/A
VAT-001920,Masculino,1968-11-21,Agente de servicio al cliente,2023-06-13,,0,20163,N/A,N/A
VAT-001921,Femenino,1970-09-19,Gerente de operaciones,2023-05-20,,0,19807,N/A,N/A
VAT-001922,Masculino,1994-08-09,Gerente de operaciones,2022-10-02,,0,23623,N/A,N/A
VAT-001923,Masculino,1986-05-10,Gerente de operaciones,2023-04-08,,0,25366,N/A,N/A
VAT-001924,Masculino,1978-07-14,Gerente de operaciones,2023-08-07,,0,10446,N/A,N/A
VAT-001925,Femenino,1988-03-03,Gerente de operaciones,2023-02-14,,0,15132,N/A,N/A
VAT-001926,Masculino,1978-02-12,Gerente de operaciones,2023-02-19,,0,29647,N/A,N/A
VAT-001927,Femenino,1971-09-06,Gerente de operaciones,2022-10-12,,0,12111,N/A,N/A
VAT-001928,Masculino,1998-11-19,Gerente de operaciones,2023-06-22,,0,29657,N/A,N/A
VAT-001929,Masculino,1964-09-09,Agente de servicio al cliente,2023-06-02,,0,21921,N/A,N/A
VAT-001930,Femenino,1977-05-09,Gerente de operaciones,2023-09-15,,0,18157,N/A,N/A
VAT-001931,Femenino,1988-10-07,Gerente de operaciones,2023-09-06,,0,17175,N/A,N/A
VAT-001932,Femenino,1981-02-26,Mecánico de aviones,2023-06-26,,0,17272,N/A,N/A
VAT-001933,Femenino,1978-10-22,Gerente de operaciones,2023-04-15,,0,10993,N/A,N/A
VAT-001934,Femenino,1980-03-17,Gerente de operaciones,2022-12-30,,0,11981,N/A,N/A
VAT-001935,Masculino,1984-06-10,Gerente de operaciones,2022-10-04,,0,19350,N/A,N/A
VAT-001936,Masculino,1986-01-26,Agente de servicio al cliente,2023-04-07,,0,28623,N/A,N/A
VAT-001937,Masculino,1978-09-01,Gerente de operaciones,2023-02-07,,0,21853,N/A,N/A
VAT-001938,Femenino,1994-01-09,Gerente de operaciones,2022-10-29,,0,13890,N/A,N/A
VAT-001939,Masculino,1967-03-07,Agente de servicio al cliente,2022-11-19,,0,16230,N/A,N/A
VAT-001940,Masculino,1972-08-17,Gerente de operaciones,2022-11-18,,0,11653,N/A,N/A
VAT-001941,Masculino,1969-04-01,Agente de servicio al cliente,2023-04-15,,0,27089,N/A,N/A
VAT-001942,Masculino,1978-03-01,Gerente de operaciones,2022-10-22,,0,11787,N/A,N/A
VAT-001943,Femenino,1961-10-05,Agente de servicio al cliente,2023-06-03,,0,27315,N/A,N/A
VAT-001944,Femenino,1991-09-14,Asistente de vuelo,2023-07-15,,0,20235,N/A,N/A
VAT-001945,Masculino,1981-10-23,Piloto,2023-02-10,,0,26394,N/A,N/A
VAT-001946,Masculino,1986-04-14,Agente de servicio al cliente,2023-02-27,,0,16465,N/A,N/A
VAT-001947,Femenino,1999-03-05,Mecánico de aviones,2023-01-23,,0,20219,N/A,N/A
VAT-001948,Masculino,1980-09-18,Gerente de operaciones,2023-05-23,,0,25745,N/A,N/A
VAT-001949,Masculino,1998-06-06,Mecánico de aviones,2023-01-08,,0,11009,N/A,N/A
VAT-001950,Femenino,1987-05-18,Mecánico de aviones,2022-10-09,,0,21021,N/A,N/A
VAT-001951,Femenino,1988-02-19,Gerente de operaciones,2023-08-05,,0,27815,N/A,N/A
VAT-001952,Masculino,1997-12-04,Piloto,2023-04-20,2024-01-16,11278,23914,Neutral,Falta de oportunidades de crecimiento
VAT-001953,Masculino,1971-07-04,Gerente de operaciones,2023-09-04,,0,14855,N/A,N/A
VAT-001954,Femenino,1990-10-21,Gerente de operaciones,2023-09-03,,0,10025,N/A,N/A
VAT-001955,Femenino,1995-01-19,Agente de servicio al cliente,2022-10-19,,0,26381,N/A,N/A
VAT-001956,Masculino,1963-09-02,Mecánico de aviones,2023-06-05,,0,18227,N/A,N/A
VAT-001957,Femenino,1983-01-16,Gerente de operaciones,2023-06-18,,0,17464,N/A,N/A
VAT-001958,Masculino,1983-08-04,Gerente de operaciones,2023-07-20,,0,25210,N/A,N/A
VAT-001959,Femenino,1965-03-26,Gerente de operaciones,2023-01-24,,0,23638,N/A,N/A
VAT-001960,Femenino,1976-01-13,Controlador de tráfico aéreo,2023-04-19,,0,25777,N/A,N/A
VAT-001961,Masculino,1980-11-10,Controlador de tráfico aéreo,2023-03-12,,0,10190,N/A,N/A
VAT-001962,Femenino,1962-04-02,Agente de servicio al cliente,2023-02-26,,0,16366,N/A,N/A
VAT-001963,Masculino,1991-03-10,Gerente de operaciones,2023-08-16,,0,20500,N/A,N/A
VAT-001964,Femenino,1984-10-16,Agente de servicio al cliente,2023-05-15,,0,23157,N/A,N/A
VAT-001965,Femenino,1999-09-18,Piloto,2022-12-20,,0,26043,N/A,N/A
VAT-001966,Masculino,1980-10-13,Asistente de vuelo,2023-09-22,2024-03-17,10917,28797,Satisfecho,Cambio de carrera
VAT-001967,Femenino,1980-08-15,Gerente de operaciones,2022-12-20,,0,21206,N/A,N/A
VAT-001968,Masculino,1963-02-03,Gerente de operaciones,2023-03-11,,0,22773,N/A,N/A
VAT-001969,Femenino,1965-08-03,Agente de servicio al cliente,2022-12-06,,0,25055,N/A,N/A
VAT-001970,Masculino,1962-10-16,Gerente de operaciones,2023-02-17,,0,22163,N/A,N/A
VAT-001971,Femenino,1982-02-20,Agente de servicio al cliente,2022-12-30,,0,15482,N/A,N/A
VAT-001972,Masculino,1996-01-13,Agente de servicio al cliente,2023-09-07,,0,20635,N/A,N/A
VAT-001973,Femenino,1990-06-08,Gerente de operaciones,2023-06-02,,0,14257,N/A,N/A
VAT-001974,Femenino,1967-08-21,Controlador de tráfico aéreo,2023-04-05,,0,20847,N/A,N/A
VAT-001975,Femenino,1999-10-10,Mecánico de aviones,2023-05-04,,0,19650,N/A,N/A
VAT-001976,Masculino,1959-04-15,Asistente de vuelo,2023-04-21,,0,10934,N/A,N/A
VAT-001977,Masculino,1998-03-20,Agente de servicio al cliente,2023-01-18,,0,14168,N/A,N/A
VAT-001978,Masculino,1966-11-03,Gerente de operaciones,2023-04-04,,0,27415,N/A,N/A
VAT-001979,Femenino,1962-09-22,Mecánico de aviones,2023-02-02,,0,23962,N/A,N/A
VAT-001980,Masculino,1984-05-28,Gerente de operaciones,2023-09-29,,0,13595,N/A,N/A
VAT-001981,Masculino,1973-04-11,Mecánico de aviones,2023-09-14,,0,11624,N/A,N/A
VAT-001982,Femenino,1983-06-10,Gerente de operaciones,2022-11-24,,0,13365,N/A,N/A
VAT-001983,Masculino,1997-05-18,Controlador de tráfico aéreo,2023-08-31,,0,21346,N/A,N/A
VAT-001984,Femenino,1993-12-28,Gerente de operaciones,2022-11-04,,0,12179,N/A,N/A
VAT-001985,Masculino,1996-03-22,Controlador de tráfico aéreo,2023-02-01,,0,10162,N/A,N/A
VAT-001986,Femenino,1980-03-01,Mecánico de aviones,2023-05-04,,0,23871,N/A,N/A
VAT-001987,Masculino,1990-04-25,Agente de servicio al cliente,2022-11-11,,0,10286,N/A,N/A
VAT-001988,Femenino,1990-07-08,Agente de servicio al cliente,2022-10-05,,0,24798,N/A,N/A
VAT-001989,Femenino,1982-03-08,Gerente de operaciones,2022-12-11,,0,12848,N/A,N/A
VAT-001990,Masculino,1965-12-21,Gerente de operaciones,2023-02-24,,0,10403,N/A,N/A
VAT-001991,Masculino,1969-07-16,Gerente de operaciones,2023-02-26,,0,24746,N/A,N/A
VAT-001992,Femenino,1973-07-20,Gerente de operaciones,2023-07-13,,0,18809,N/A,N/A
VAT-001993,Masculino,1990-02-26,Gerente de operaciones,2022-11-16,,0,25179,N/A,N/A
VAT-001994,Masculino,1983-12-28,Asistente de vuelo,2023-05-20,,0,14991,N/A,N/A
VAT-001995,Masculino,1993-02-08,Gerente de operaciones,2022-10-29,,0,23268,N/A,N/A
VAT-001996,Masculino,1981-01-27,Gerente de operaciones,2023-03-13,,0,23172,N/A,N/A
VAT-001997,Femenino,1988-11-21,Piloto,2023-09-05,,0,20074,N/A,N/A
VAT-001998,Masculino,1988-12-02,Piloto,2023-01-12,,0,23207,N/A,N/A
VAT-001999,Masculino,1981-12-26,Gerente de operaciones,2022-11-26,,0,24592,N/A,N/A
VAT-002000,Masculino,1964-01-21,Gerente de operaciones,2023-03-13,,0,15729,N/A,N/A
VAT-002001,Masculino,1968-10-19,Mecánico de aviones,2023-04-30,,0,25742,N/A,N/A
VAT-002002,Femenino,1965-03-03,Gerente de operaciones,2022-12-17,2023-06-26,8009,25527,Neutral,Falta de oportunidades de crecimiento
VAT-002003,Masculino,1987-06-22,Gerente de operaciones,2022-11-18,2024-07-01,12025,12238,Insatisfecho,Desacuerdo con la cultura de la empresa
VAT-002004,Masculino,1987-01-04,Agente de servicio al cliente,2023-06-13,,0,17583,N/A,N/A
VAT-002005,Femenino,1977-10-11,Gerente de operaciones,2023-08-11,2024-06-23,6838,28517,Neutral,Mejor oferta laboral
VAT-002006,Femenino,1984-04-28,Gerente de operaciones,2023-01-10,,0,19909,N/A,N/A
VAT-002007,Masculino,1979-06-20,Piloto,2023-02-22,,0,14359,N/A,N/A
VAT-002008,Femenino,1986-12-18,Gerente de operaciones,2023-07-20,,0,17217,N/A,N/A
VAT-002009,Masculino,1971-01-24,Agente de servicio al cliente,2022-12-14,2023-06-29,11800,24736,Satisfecho,Desacuerdo con la cultura de la empresa
VAT-002010,Femenino,1996-10-17,Gerente de operaciones,2023-08-09,,0,16078,N/A,N/A
VAT-002011,Masculino,1980-02-23,Gerente de operaciones,2022-12-08,,0,12993,N/A,N/A
VAT-002012,Masculino,1972-09-08,Controlador de tráfico aéreo,2023-06-06,,0,18124,N/A,N/A
VAT-002013,Masculino,1975-03-04,Gerente de operaciones,2022-11-29,,0,22824,N/A,N/A
VAT-002014,Masculino,1985-07-26,Controlador de tráfico aéreo,2023-04-04,,0,14007,N/A,N/A
VAT-002015,Masculino,1976-10-14,Agente de servicio al cliente,2022-10-25,,0,29279,N/A,N/A
VAT-002016,Femenino,1976-11-10,Gerente de operaciones,2023-02-27,,0,20360,N/A,N/A
VAT-002017,Masculino,1984-01-05,Gerente de operaciones,2023-02-02,,0,12990,N/A,N/A
VAT-002018,Femenino,1997-11-16,Agente de servicio al cliente,2023-05-25,,0,24713,N/A,N/A
VAT-002019,Femenino,1990-02-27,Gerente de operaciones,2023-07-21,,0,21679,N/A,N/A
VAT-002020,Femenino,1990-07-11,Gerente de operaciones,2022-12-30,,0,25833,N/A,N/A
VAT-002021,Masculino,1990-06-21,Controlador de tráfico aéreo,2022-11-14,,0,13455,N/A,N/A
VAT-002022,Masculino,1992-02-27,Agente de servicio al cliente,2023-02-20,,0,13252,N/A,N/A
VAT-002023,Masculino,1995-07-10,Piloto,2023-04-30,,0,22291,N/A,N/A
VAT-002024,Masculino,1993-10-20,Gerente de operaciones,2023-07-02,,0,23837,N/A,N/A
VAT-002025,Femenino,1996-08-13,Gerente de operaciones,2023-03-16,,0,23078,N/A,N/A
VAT-002026,Masculino,1989-03-06,Gerente de operaciones,2023-01-12,,0,22279,N/A,N/A
VAT-002027,Femenino,1987-03-06,Gerente de operaciones,2023-09-23,,0,22814,N/A,N/A
VAT-002028,Masculino,1997-03-19,Asistente de vuelo,2023-03-27,,0,12162,N/A,N/A
VAT-002029,Masculino,1978-07-14,Controlador de tráfico aéreo,2023-08-23,,0,16826,N/A,N/A
VAT-002030,Masculino,1962-09-10,Agente de servicio al cliente,2023-08-13,,0,24040,N/A,N/A
VAT-002031,Femenino,1970-04-13,Gerente de operaciones,2023-02-15,,0,27284,N/A,N/A
VAT-002032,Femenino,1969-10-28,Agente de servicio al cliente,2023-02-26,,0,24015,N/A,N/A
VAT-002033,Femenino,1976-06-01,Mecánico de aviones,2023-09-02,,0,12556,N/A,N/A
VAT-002034,Femenino,1966-12-13,Gerente de operaciones,2022-10-04,,0,20109,N/A,N/A
VAT-002035,Femenino,1995-08-15,Agente de servicio al cliente,2023-08-05,,0,22425,N/A,N/A
VAT-002036,Masculino,1970-07-05,Agente de servicio al cliente,2023-05-09,,0,22225,N/A,N/A
VAT-002037,Masculino,1985-08-15,Mecánico de aviones,2023-09-19,2024-03-19,14096,11049,Satisfecho,Desacuerdo con la cultura de la empresa
VAT-002038,Masculino,1977-03-22,Agente de servicio al cliente,2023-08-05,,0,10774,N/A,N/A
VAT-002039,Masculino,1965-09-12,Agente de servicio al cliente,2023-02-06,,0,22719,N/A,N/A
VAT-002040,Masculino,1964-11-25,Agente de servicio al cliente,2023-05-27,,0,11258,N/A,N/A
VAT-002041,Femenino,1981-03-23,Mecánico de aviones,2022-12-09,,0,16177,N/A,N/A
VAT-002042,Masculino,1974-02-23,Gerente de operaciones,2023-03-28,,0,28522,N/A,N/A
VAT-002043,Femenino,1993-12-01,Gerente de operaciones,2023-05-21,,0,14368,N/A,N/A
VAT-002044,Femenino,1996-12-28,Agente de servicio al cliente,2023-05-30,,0,22360,N/A,N/A
VAT-002045,Masculino,1985-08-08,Gerente de operaciones,2023-08-01,,0,10438,N/A,N/A
VAT-002046,Femenino,1988-07-10,Piloto,2023-02-12,,0,13628,N/A,N/A
VAT-002047,Femenino,1976-10-13,Agente de servicio al cliente,2023-07-24,,0,27869,N/A,N/A
VAT-002048,Femenino,1999-10-04,Agente de servicio al cliente,2023-03-31,,0,13357,N/A,N/A
VAT-002049,Femenino,1998-09-08,Gerente de operaciones,2023-06-25,,0,23979,N/A,N/A
VAT-002050,Masculino,1981-12-16,Agente de servicio al cliente,2023-07-16,,0,11815,N/A,N/A
VAT-002051,Masculino,1993-12-18,Gerente de operaciones,2023-02-09,,0,26496,N/A,N/A
VAT-002052,Femenino,1996-06-07,Agente de servicio al cliente,2022-11-11,,0,18620,N/A,N/A
VAT-002053,Femenino,1960-08-03,Gerente de operaciones,2023-01-28,,0,11390,N/A,N/A
VAT-002054,Femenino,1980-02-14,Gerente de operaciones,2022-10-01,,0,24641,N/A,N/A
VAT-002055,Femenino,1960-02-07,Gerente de operaciones,2023-06-23,,0,19250,N/A,N/A
VAT-002056,Femenino,1967-08-20,Gerente de operaciones,2023-04-02,,0,23805,N/A,N/A
VAT-002057,Femenino,1983-01-04,Gerente de operaciones,2023-08-14,,0,21473,N/A,N/A
VAT-002058,Masculino,1969-04-02,Agente de servicio al cliente,2023-05-30,,0,12606,N/A,N/A
VAT-002059,Masculino,1991-09-15,Agente de servicio al cliente,2023-03-12,,0,11488,N/A,N/A
VAT-002060,Femenino,1974-09-10,Gerente de operaciones,2023-01-05,,0,10969,N/A,N/A
VAT-002061,Femenino,1982-07-27,Agente de servicio al cliente,2023-01-07,,0,11919,N/A,N/A
VAT-002062,Femenino,1980-10-15,Gerente de operaciones,2022-11-18,,0,27851,N/A,N/A
VAT-002063,Femenino,1964-12-15,Mecánico de aviones,2022-11-28,2022-12-06,17640,17227,Satisfecho,Problemas personales
VAT-002064,Femenino,1989-12-06,Agente de servicio al cliente,2023-02-17,,0,11235,N/A,N/A
VAT-002065,Femenino,1963-11-21,Gerente de operaciones,2023-07-09,,0,23046,N/A,N/A
VAT-002066,Femenino,1967-03-10,Gerente de operaciones,2023-06-17,,0,24787,N/A,N/A
VAT-002067,Masculino,1966-04-09,Gerente de operaciones,2023-07-31,,0,21548,N/A,N/A
VAT-002068,Masculino,1989-09-11,Controlador de tráfico aéreo,2023-05-15,,0,24403,N/A,N/A
VAT-002069,Masculino,1997-05-10,Controlador de tráfico aéreo,2023-07-29,,0,17922,N/A,N/A
VAT-002070,Masculino,1994-05-23,Gerente de operaciones,2023-09-13,,0,13188,N/A,N/A
VAT-002071,Femenino,1992-03-22,Agente de servicio al cliente,2023-06-20,,0,14061,N/A,N/A
VAT-002072,Femenino,1999-02-10,Gerente de operaciones,2023-01-15,,0,25517,N/A,N/A
VAT-002073,Masculino,1967-05-12,Controlador de tráfico aéreo,2022-10-23,,0,16162,N/A,N/A
VAT-002074,Femenino,1994-01-21,Controlador de tráfico aéreo,2023-06-24,,0,16101,N/A,N/A
VAT-002075,Masculino,1976-03-25,Agente de servicio al cliente,2022-12-08,,0,29818,N/A,N/A
VAT-002076,Femenino,1965-03-26,Gerente de operaciones,2022-12-19,,0,11805,N/A,N/A
VAT-002077,Masculino,1998-08-11,Gerente de operaciones,2022-11-02,2023-07-06,17382,27569,Insatisfecho,Cambio de carrera
VAT-002078,Masculino,1973-06-20,Gerente de operaciones,2023-02-06,,0,16763,N/A,N/A
VAT-002079,Femenino,1993-07-09,Gerente de operaciones,2023-07-19,2024-02-06,7906,12686,Satisfecho,Mejor oferta laboral
VAT-002080,Femenino,1974-04-17,Gerente de operaciones,2023-05-24,,0,24137,N/A,N/A
VAT-002081,Masculino,1972-11-13,Controlador de tráfico aéreo,2023-08-12,,0,28748,N/A,N/A
VAT-002082,Masculino,1998-10-24,Mecánico de aviones,2022-11-13,,0,15269,N/A,N/A
VAT-002083,Femenino,1983-02-14,Piloto,2023-07-31,,0,19786,N/A,N/A
VAT-002084,Masculino,1995-02-24,Mecánico de aviones,2023-06-13,,0,26492,N/A,N/A
VAT-002085,Femenino,1979-08-11,Mecánico de aviones,2023-05-03,,0,28375,N/A,N/A
VAT-002086,Femenino,1986-10-14,Gerente de operaciones,2022-10-28,,0,20310,N/A,N/A
VAT-002087,Masculino,1980-08-22,Gerente de operaciones,2022-12-24,,0,27266,N/A,N/A
VAT-002088,Masculino,1988-12-05,Gerente de operaciones,2023-09-06,2023-12-01,17165,13142,Satisfecho,Desacuerdo con la cultura de la empresa
VAT-002089,Masculino,1966-12-22,Agente de servicio al cliente,2023-08-16,,0,26941,N/A,N/A
VAT-002090,Masculino,1966-06-22,Gerente de operaciones,2023-08-21,,0,18392,N/A,N/A
VAT-002091,Masculino,1981-07-13,Gerente de operaciones,2022-12-16,2024-05-11,10159,11414,Insatisfecho,Desacuerdo con la cultura de la empresa
VAT-002092,Femenino,1961-07-04,Gerente de operaciones,2023-03-11,,0,15205,N/A,N/A
VAT-002093,Femenino,1989-09-25,Gerente de operaciones,2023-07-14,,0,15726,N/A,N/A
VAT-002094,Femenino,1993-01-11,Agente de servicio al cliente,2023-08-10,,0,26727,N/A,N/A
VAT-002095,Femenino,1984-12-06,Agente de servicio al cliente,2023-05-27,,0,22932,N/A,N/A
VAT-002096,Femenino,1964-08-11,Gerente de operaciones,2023-04-17,,0,27367,N/A,N/A
VAT-002097,Femenino,1979-01-14,Gerente de operaciones,2023-05-03,,0,12225,N/A,N/A
VAT-002098,Femenino,1983-03-19,Mecánico de aviones,2023-06-23,,0,19672,N/A,N/A
VAT-002099,Femenino,1997-08-17,Mecánico de aviones,2023-05-15,,0,11767,N/A,N/A
VAT-002100,Masculino,1992-08-18,Asistente de vuelo,2023-05-13,,0,23267,N/A,N/A
VAT-002101,Masculino,1990-07-02,Gerente de operaciones,2023-06-12,,0,27168,N/A,N/A
VAT-002102,Femenino,1961-08-10,Controlador de tráfico aéreo,2023-05-31,,0,13887,N/A,N/A
VAT-002103,Masculino,1966-11-23,Agente de servicio al cliente,2023-05-07,,0,19642,N/A,N/A
VAT-002104,Femenino,1970-06-11,Agente de servicio al cliente,2023-02-22,2024-01-20,6277,19957,Insatisfecho,Mejor oferta laboral
VAT-002105,Masculino,1991-02-25,Asistente de vuelo,2023-05-11,,0,19901,N/A,N/A
VAT-002106,Masculino,1991-06-19,Gerente de operaciones,2023-01-15,,0,25031,N/A,N/A
VAT-002107,Masculino,1975-07-21,Gerente de operaciones,2023-08-28,,0,14397,N/A,N/A
VAT-002108,Femenino,1966-04-12,Gerente de operaciones,2023-05-26,,0,10031,N/A,N/A
VAT-002109,Femenino,1962-01-27,Agente de servicio al cliente,2023-03-06,,0,10324,N/A,N/A
VAT-002110,Femenino,1997-06-16,Gerente de operaciones,2023-05-12,,0,16487,N/A,N/A
VAT-002111,Masculino,1981-10-05,Gerente de operaciones,2023-07-28,,0,19193,N/A,N/A
VAT-002112,Masculino,1974-07-13,Gerente de operaciones,2022-10-31,,0,27360,N/A,N/A
VAT-002113,Femenino,1980-08-11,Mecánico de aviones,2023-07-16,2023-12-01,6879,19689,Satisfecho,Problemas personales
VAT-002114,Femenino,1992-10-26,Asistente de vuelo,2022-10-11,2024-07-08,11965,14216,Satisfecho,Desacuerdo con la cultura de la empresa
